CustomerID,Name,Email,Country,Gender,Age,Segment,RegistrationDate
2106,Chris Hernandez,ericdelacruz@example.net,Belgium,Female,58,Regular,2021-12-09
2107,Paul Taylor,obrienjulie@example.org,Spain,Male,26,Discount Seeker,2022-03-17
2108,James Anderson,bobbywilliamson@example.org,Italy,Male,57,One-Time,2020-09-28
2109,Grant Newton,mrandolph@example.net,Netherlands,Male,47,Regular,2022-02-23
2110,Kenneth Reynolds,jared02@example.com,Belgium,Female,52,One-Time,2021-02-27
2111,Roberta Frank,hernandezkristen@example.org,Germany,Other,49,Premium,2023-01-06
2112,Alexander Hansen,igarrett@example.com,Italy,Male,55,Regular,2020-09-04
2113,Erin Taylor,nicholas09@example.org,Belgium,Female,44,Premium,2020-04-14
2114,Wendy Bell,efranco@example.net,Belgium,Male,56,Discount Seeker,2023-03-25
2115,Timothy Baldwin,david97@example.org,Germany,Male,53,Regular,2023-01-13
2116,Jesse Thomas,rodneyhoward@example.com,Netherlands,Other,58,Premium,2020-08-29
2117,Eric Bradshaw,meghangreen@example.org,Italy,Male,29,Regular,2022-07-18
2118,William Conrad,nmartinez@example.org,Spain,Male,59,Regular,2020-11-29
2119,Johnny Brown,ramosjennifer@example.org,Poland,Male,27,Premium,2022-04-15
2120,Kevin Gutierrez,davidcampbell@example.net,Germany,Other,54,Discount Seeker,2022-01-30
2121,Dean Shields,walkerjennifer@example.com,Netherlands,Female,23,Discount Seeker,2020-09-14
2122,Caleb Jensen,kfrye@example.net,Germany,Male,44,Regular,2020-05-21
2123,Steven Parker,woodbrittany@example.com,Spain,Male,61,One-Time,2022-03-03
2124,Ryan Bautista,timothy12@example.com,Netherlands,Other,60,Regular,2021-10-30
2125,Brian Peters,robleswillie@example.org,Spain,Female,65,One-Time,2022-03-19
2126,Thomas Sparks,craigross@example.org,Poland,Male,23,Regular,2021-02-16
2127,Jose Stephens,burnettelizabeth@example.com,Netherlands,Female,41,Regular,2022-04-30
2128,Andre Cortez,janet71@example.org,Sweden,Male,45,Premium,2020-09-14
2129,Jesse Wright,vmarquez@example.org,France,Female,48,Discount Seeker,2022-05-30
2130,Donna Booker,travis36@example.org,Spain,Male,62,Regular,2020-06-14
2131,Allison Cunningham,michaelvillarreal@example.net,Netherlands,Female,51,Premium,2020-09-25
2132,Michael Carlson,hjohnson@example.net,Sweden,Other,31,Premium,2021-10-04
2133,Zachary Lara,catherinemoore@example.com,Italy,Other,21,Regular,2020-04-09
2134,Stacy Kim,christianrichards@example.net,France,Other,64,Regular,2021-04-30
2135,Melissa Alvarez,brownjoseph@example.com,France,Female,64,Discount Seeker,2021-04-09
2136,Vincent Sims,fischerlaura@example.org,Netherlands,Female,56,Discount Seeker,2022-01-22
2137,Mary Martinez,benjamin49@example.org,Poland,Female,51,Premium,2022-02-24
2138,Kristen Hoover,audrey53@example.net,Poland,Male,57,Discount Seeker,2022-07-24
2139,Christopher Scott,mortonkenneth@example.net,Belgium,Other,64,Premium,2020-07-12
2140,Jennifer Obrien,pfowler@example.org,Belgium,Female,29,Discount Seeker,2022-05-12
2141,Jeffrey Martinez,jreyes@example.net,Italy,Other,36,Discount Seeker,2021-02-03
2142,Terry Moses,javiermitchell@example.org,Italy,Male,25,Regular,2021-06-29
2143,Derek Hall,kathleenkim@example.org,Germany,Female,58,Discount Seeker,2022-04-24
2144,Mckenzie Larson,forbessean@example.org,France,Other,31,Regular,2023-03-07
2145,Susan Martin,qcharles@example.org,Sweden,Female,20,Regular,2020-07-14
2146,Anthony Murray,danieljenkins@example.org,Poland,Female,53,Discount Seeker,2020-05-11
2147,Alyssa Pratt,cody81@example.org,Italy,Male,58,Regular,2023-01-22
2148,Nicole Duncan,hlester@example.org,Italy,Other,36,Regular,2021-10-26
2149,Monica Medina,sarah80@example.org,Netherlands,Male,37,Regular,2022-02-20
2150,Stephanie Torres,eugenemartinez@example.com,Netherlands,Other,53,Discount Seeker,2022-07-29
2151,Tammy Duncan,xcompton@example.com,Poland,Male,25,Regular,2022-06-20
2152,Amy Johnson,barnesluke@example.net,Poland,Female,43,Premium,2020-04-18
2153,Catherine Lopez,evansrichard@example.net,Germany,Male,30,Discount Seeker,2020-08-24
2154,Christopher Macdonald,lacey96@example.net,Poland,Female,61,Discount Seeker,2023-02-02
2155,Nicholas Myers,dbeck@example.com,Belgium,Female,20,Premium,2022-05-25
2156,Crystal Wilson,tylerrodney@example.com,Spain,Female,27,Regular,2020-06-07
2157,Steven May,tonycraig@example.net,Belgium,Other,39,Premium,2022-01-24
2158,Felicia Bennett,maxwellsteve@example.net,Belgium,Female,65,Regular,2022-08-08
2159,Catherine Bowman,smiles@example.net,Germany,Other,37,Regular,2023-02-05
2160,David Baker,cjohnson@example.net,Poland,Other,52,Discount Seeker,2021-11-06
2161,Jeremy Hernandez,curtis22@example.com,Germany,Male,54,Regular,2021-07-30
2162,Samantha Russell,aaronponce@example.org,Poland,Female,22,Regular,2022-09-18
2163,Kim Shaw,beardderrick@example.com,Spain,Female,19,Regular,2021-05-19
2164,William Mullins,eguzman@example.com,Poland,Female,58,Discount Seeker,2021-12-05
2165,Amy Evans,yolandarodriguez@example.net,Spain,Other,56,Regular,2020-05-05
2166,Pedro Greene,yolandamarks@example.net,Sweden,Male,56,One-Time,2021-04-21
2167,Daniel Cortez,petersontina@example.org,France,Female,63,Regular,2021-12-24
2168,Jorge Morales,kentmichael@example.com,Poland,Other,20,Premium,2021-05-01
2169,Dennis Jensen MD,marksheidi@example.com,Netherlands,Female,23,Regular,2021-07-14
2170,Jennifer Bruce,ecampos@example.net,Belgium,Male,41,Regular,2020-05-14
2171,Beth Green,paynestephanie@example.net,Belgium,Female,31,Regular,2020-07-11
2172,Julia Arnold,nelsonscott@example.com,Netherlands,Male,25,Premium,2020-04-05
2173,Ashley Perez,cindy66@example.com,Poland,Male,30,Premium,2022-06-13
2174,Matthew Williamson,hollyperkins@example.net,France,Female,50,Discount Seeker,2022-07-28
2175,Emily Hunter,haley15@example.com,Germany,Female,50,Regular,2022-11-17
2176,Erik Keller,martinezdennis@example.net,Spain,Male,39,Discount Seeker,2022-10-01
2177,Ryan Norman,john60@example.com,Belgium,Other,51,Regular,2023-02-20
2178,Blake Vega,perezcaitlin@example.net,Netherlands,Female,27,Regular,2020-09-24
2179,Ernest Jenkins,craigriley@example.com,France,Other,61,Regular,2021-12-05
2180,Jamie Smith,wheelerdenise@example.com,Spain,Male,64,Regular,2021-10-31
2181,Wesley Wright,carternicholas@example.com,Germany,Female,42,Regular,2020-10-29
2182,Rachel Yang,areynolds@example.org,France,Male,37,Regular,2023-02-25
2183,Deborah Smith,leroy57@example.com,Germany,Other,56,Premium,2021-08-21
2184,Alyssa Hayes,kayla33@example.net,France,Female,47,Regular,2021-09-11
2185,Carlos Vincent,jonathan66@example.org,Germany,Male,51,Regular,2022-11-02
2186,Jason Haynes,rodriguezcynthia@example.net,Netherlands,Male,54,One-Time,2022-12-11
2187,Timothy Smith,lmartin@example.org,Netherlands,Other,31,Discount Seeker,2022-11-01
2188,Christopher Gill,epatterson@example.net,Poland,Male,30,Discount Seeker,2020-12-28
2189,James Gallagher,pricedale@example.org,Netherlands,Female,52,Discount Seeker,2023-01-16
2190,Ariel Watson,amanda86@example.org,Poland,Female,60,Regular,2021-06-11
2191,Veronica Smith,zchapman@example.com,France,Female,27,Regular,2020-04-10
2192,Bethany Baxter MD,scott04@example.com,Spain,Female,25,One-Time,2022-05-09
2193,Jennifer Baker MD,ujones@example.org,Germany,Other,53,Regular,2020-10-27
2194,Joseph Perez,bpeterson@example.com,France,Male,52,Regular,2020-12-12
2195,Janice Goodwin,murraymichael@example.net,Poland,Other,38,Premium,2023-03-18
2196,Dennis Palmer,david83@example.net,Netherlands,Male,63,Regular,2020-12-19
2197,Heidi Goodwin,brandon64@example.com,Netherlands,Other,33,Regular,2021-08-17
2198,Matthew Morgan,mollybruce@example.org,Spain,Male,37,Discount Seeker,2023-01-10
2199,Cory Michael,imitchell@example.net,Poland,Other,46,Regular,2020-09-21
2200,Lisa Ochoa,hayesrachel@example.com,Germany,Male,19,Regular,2022-05-04
2201,Edward May,tracyjohnson@example.net,Belgium,Other,21,One-Time,2021-02-15
2202,Christopher Jones,agomez@example.net,France,Female,21,Premium,2022-07-17
2203,Ryan Lawson,crivers@example.com,France,Female,43,Regular,2022-07-23
2204,Cheyenne Hughes,markgardner@example.org,Spain,Other,56,Premium,2021-08-25
2205,Crystal Abbott,alexander18@example.org,Belgium,Other,40,Discount Seeker,2021-05-20
2206,Jonathan Palmer,kirbymichael@example.org,Netherlands,Female,30,One-Time,2021-12-07
2207,Thomas Moses,jose08@example.org,France,Female,54,Regular,2021-06-08
2208,Melissa Alvarez,shannonmueller@example.org,Spain,Male,62,Discount Seeker,2022-07-11
2209,Marilyn Lozano,john91@example.org,Belgium,Male,47,Regular,2020-04-25
2210,Jonathan Guerrero,klara@example.net,Netherlands,Other,59,One-Time,2022-07-13
2211,Kelsey Frank DVM,torrestricia@example.com,Belgium,Female,32,Discount Seeker,2022-01-22
2212,Sara Garcia,qbecker@example.com,Italy,Male,57,Discount Seeker,2022-09-17
2213,Brandon Daniel,lpage@example.com,Netherlands,Female,43,Premium,2021-03-28
2214,Sandra Wong,pmartin@example.org,Spain,Other,60,One-Time,2020-10-23
2215,Brittany Rodriguez,kjohnson@example.net,Poland,Female,47,Discount Seeker,2022-08-31
2216,Ms. Kayla Williams,garymartinez@example.org,Belgium,Male,22,Regular,2021-02-21
2217,Christopher Smith,holtpaul@example.com,Belgium,Male,40,Discount Seeker,2020-04-24
2218,Thomas Romero,hespinoza@example.org,Belgium,Female,28,Regular,2021-11-11
2219,Edward Watson,robertssamantha@example.org,Netherlands,Female,56,Discount Seeker,2022-07-30
2220,Francisco Sanchez,lawrencekari@example.com,Spain,Other,24,Premium,2022-08-08
2221,Paul Chase,jamesparker@example.net,Sweden,Other,24,Discount Seeker,2021-06-04
2222,Rachel Johnson,jessicavang@example.com,Poland,Other,59,Regular,2021-08-05
2223,April Roth,sherry96@example.com,France,Female,52,Premium,2021-12-20
2224,Steven Williams,qcompton@example.com,Belgium,Female,55,Regular,2020-07-25
2225,Benjamin Stein,thendricks@example.org,Sweden,Male,57,Premium,2022-01-16
2226,Stephanie Bender,aaron78@example.com,Italy,Other,28,Regular,2020-08-19
2227,Robert Hendricks,kelsey70@example.net,Belgium,Female,22,Regular,2020-09-04
2228,Raymond Wolf,mbarnes@example.com,Poland,Male,62,Regular,2022-11-12
2229,Joseph Bradley,mmoore@example.com,Sweden,Female,54,Regular,2022-08-09
2230,Kimberly Grant,kennedywanda@example.net,Poland,Other,62,Regular,2020-04-24
2231,Mr. Jackson Watson,dwhite@example.org,Italy,Male,60,Discount Seeker,2022-12-22
2232,James Steele,davidharding@example.org,France,Other,63,Premium,2022-09-02
2233,Pamela Howard,omarturner@example.org,Belgium,Male,55,One-Time,2022-01-31
2234,Paige Baird,sarah17@example.com,Belgium,Female,53,Discount Seeker,2022-08-08
2235,Valerie Wilson,tbryant@example.org,France,Female,29,Regular,2021-09-04
2236,Katherine Cruz,kristendavis@example.net,Netherlands,Female,22,Regular,2023-02-07
2237,Diana Franklin,bcase@example.com,France,Other,56,Discount Seeker,2022-12-28
2238,Larry Woods,colelisa@example.com,Sweden,Female,49,Premium,2021-01-01
2239,Carlos Morrow,erin57@example.org,Germany,Male,31,Premium,2021-10-22
2240,Jonathan Smith,davidkane@example.com,Spain,Other,58,Regular,2021-08-09
2241,Alicia Navarro,chenjeffrey@example.net,Germany,Male,60,Discount Seeker,2020-04-01
2242,Trevor Stevens,margaretramirez@example.com,Spain,Female,52,Premium,2021-09-14
2243,Tamara Carr,adam17@example.net,Netherlands,Female,57,Regular,2021-01-01
2244,Ruth White,jennifer31@example.org,Belgium,Male,31,One-Time,2023-01-08
2245,Todd Daniels,adam10@example.com,Poland,Female,54,Discount Seeker,2022-01-12
2246,Nicole Brown,andrewstheresa@example.net,Netherlands,Female,63,Regular,2022-08-22
2247,Stacey Rodriguez,edwardsronald@example.net,Poland,Male,55,Premium,2021-01-02
2248,Crystal Montoya,kbrown@example.org,Germany,Other,50,Discount Seeker,2020-06-07
2249,Joel Pacheco,erin07@example.com,Sweden,Male,36,Regular,2021-02-05
2250,Martha Wiley,anna54@example.org,Germany,Female,53,Premium,2023-03-25
2251,Keith Mcdonald,michellejenkins@example.org,Germany,Male,63,Premium,2022-12-30
2252,Tyler Miranda,fhuff@example.net,Poland,Male,36,One-Time,2022-10-12
2253,Vanessa Harris,lisa13@example.net,Germany,Male,45,Regular,2022-06-09
2254,Gary Hernandez,lwalker@example.org,Sweden,Other,38,Discount Seeker,2020-07-19
2255,Cindy Keith,samuel83@example.com,Sweden,Female,42,Discount Seeker,2022-03-29
2256,Antonio Atkins,bwilliams@example.com,Sweden,Other,31,Regular,2020-11-22
2257,Colleen Robbins,patricia88@example.org,Spain,Female,26,Regular,2021-01-26
2258,Christopher Mcbride,zmorse@example.net,Italy,Other,42,Regular,2022-07-29
2259,Chad Williams,brian74@example.net,Poland,Female,27,Regular,2021-07-07
2260,Jerry Rogers,diazrandy@example.org,Netherlands,Other,26,Regular,2020-06-17
2261,Roger Wheeler,rachel51@example.org,Spain,Male,22,Discount Seeker,2022-08-26
2262,Emily Johnson,prestoncory@example.org,Germany,Male,64,Regular,2022-05-07
2263,Jordan Hughes,thomaslinda@example.net,Belgium,Other,45,Discount Seeker,2020-09-03
2264,Amy Park,cynthiasullivan@example.net,Spain,Male,26,Regular,2022-02-21
2265,Emily Gillespie,holly12@example.org,Sweden,Female,62,Regular,2021-10-29
2266,Catherine Santana,monica00@example.org,Sweden,Other,29,Regular,2020-08-07
2267,Melissa Williams,daniel32@example.com,Belgium,Other,45,Regular,2022-01-09
2268,Leah Alexander,antonio40@example.com,Belgium,Female,40,Discount Seeker,2023-01-13
2269,Michele Richard,dlarson@example.com,Italy,Male,45,Regular,2020-09-03
2270,Maria Mcintyre,williamstoni@example.com,Germany,Other,49,Regular,2022-10-04
2271,Tracy Mejia,harrisphyllis@example.org,Italy,Other,50,Premium,2023-02-17
2272,Cameron Johnson,rosshunter@example.net,Netherlands,Female,52,Regular,2020-04-05
2273,Joshua Sims,mosesveronica@example.com,Poland,Male,20,Regular,2021-06-16
2274,Carrie Gardner,kathleen35@example.net,Belgium,Other,41,Regular,2022-11-12
2275,Angel Hughes,browntamara@example.net,France,Other,48,One-Time,2022-08-29
2276,Alec Duncan,jonespaul@example.com,France,Male,64,Regular,2022-09-15
2277,Richard Woodard,smason@example.net,Netherlands,Female,51,Discount Seeker,2022-04-12
2278,Tina Bates,kristopher53@example.org,France,Other,57,Regular,2020-10-12
2279,Jimmy Blake,matthewsmith@example.org,France,Male,48,Regular,2020-04-05
2280,Adam Snyder,iedwards@example.com,France,Other,58,Premium,2022-12-10
2281,Joe Scott,burtondoris@example.net,Netherlands,Other,21,Regular,2021-01-11
2282,Colleen Walker,melissa10@example.net,Poland,Other,18,Regular,2023-03-28
2283,Maria Stafford,kellyadam@example.net,Belgium,Female,50,Regular,2020-05-20
2284,Kayla Sanchez,oliviawilson@example.com,Belgium,Other,64,Premium,2022-08-12
2285,Robert Jensen,campbellerika@example.com,Poland,Female,40,Premium,2021-12-01
2286,Whitney Hawkins,kmorris@example.org,Netherlands,Female,28,Regular,2021-09-01
2287,Norman Wise,gary03@example.org,Germany,Other,56,One-Time,2020-08-15
2288,Sonya Salinas,stephengomez@example.org,Netherlands,Other,54,Regular,2022-01-12
2289,William Wu,aaronwallace@example.org,Netherlands,Male,58,Regular,2020-07-30
2290,Courtney Walton,whiteryan@example.org,Belgium,Other,28,Premium,2021-09-17
2291,Lisa Keller,gomezrenee@example.org,Germany,Other,36,Regular,2020-09-01
2292,Katherine Smith,ariana61@example.org,Germany,Female,49,Regular,2022-06-21
2293,Joseph Cook,crossnicole@example.net,France,Male,50,Regular,2022-05-22
2294,Julie Padilla,jameszachary@example.net,France,Female,34,Regular,2022-03-22
2295,Patricia Stark,znichols@example.net,Spain,Other,35,Premium,2020-06-18
2296,Andrea Werner,williamperkins@example.org,Netherlands,Female,18,Premium,2022-10-26
2297,Tyrone Collins,sandovalwendy@example.org,France,Other,29,Regular,2022-05-31
2298,Karen Smith,andreagilbert@example.net,Spain,Other,46,Premium,2020-12-18
2299,Sara Perez,briandavis@example.com,Poland,Male,34,Premium,2020-10-16
2300,Miss Monique Middleton,jonesterri@example.com,Italy,Female,29,Regular,2022-04-27
2301,Christina Smith,jillnavarro@example.org,Germany,Female,23,Discount Seeker,2022-09-14
2302,Veronica Hill,jefferyanderson@example.net,Spain,Other,27,Regular,2020-05-27
2303,Dr. Cameron Liu II,blakefrank@example.org,Belgium,Female,42,Regular,2022-02-11
2304,George Williams,randy00@example.com,Italy,Other,46,Regular,2022-05-22
2305,Ronald Bryant,raymond91@example.net,Spain,Male,54,One-Time,2022-10-12
2306,Randall Sutton,vickidavis@example.net,Poland,Male,59,Regular,2022-07-14
2307,Angela Evans,valenciaerik@example.net,Netherlands,Male,21,Premium,2023-03-02
2308,Tony Johnson,meganharmon@example.com,Spain,Female,43,Regular,2022-07-04
2309,Jenna Hernandez,solisjames@example.org,Belgium,Female,48,Premium,2020-07-13
2310,Mr. Jacob Grant,tanya66@example.com,Italy,Female,61,Regular,2022-01-13
2311,Michael Spears,hudsonlinda@example.com,Sweden,Female,34,Regular,2020-06-03
2312,Kevin Maxwell,kevin07@example.com,Spain,Other,45,Discount Seeker,2021-10-14
2313,Melinda Jacobs,jenniferbradley@example.com,Germany,Female,46,Regular,2021-11-30
2314,Larry Jackson,davidjackson@example.org,Sweden,Other,38,Discount Seeker,2020-04-14
2315,Autumn Phillips,jonathanfloyd@example.net,Germany,Male,52,One-Time,2022-02-03
2316,Nancy Everett,joseph21@example.net,Poland,Female,57,Premium,2020-10-31
2317,Makayla Friedman,mavery@example.net,Netherlands,Female,35,Regular,2022-06-09
2318,Marcus Russell,jennifersolomon@example.net,Netherlands,Male,34,Regular,2022-11-16
2319,Laura James,jamesmorgan@example.org,Sweden,Female,61,Regular,2020-08-10
2320,Tonya Campbell,ldickson@example.com,Italy,Other,61,Regular,2020-10-26
2321,Joseph Walker,stacy03@example.org,Italy,Other,39,One-Time,2023-01-31
2322,Holly Barnett,xsullivan@example.net,Spain,Female,53,Discount Seeker,2020-08-01
2323,John Luna,victor76@example.net,Germany,Other,18,Regular,2021-05-20
2324,Terri Hendricks,stacey53@example.com,France,Male,44,Regular,2021-05-22
2325,Wendy Nelson,mvelazquez@example.net,France,Other,24,Discount Seeker,2021-10-28
2326,Amy Clark,david25@example.com,Belgium,Female,32,One-Time,2021-11-15
2327,Michael Smith,sara94@example.net,Netherlands,Female,30,Discount Seeker,2021-10-27
2328,Cathy Ross,marcuscase@example.net,Germany,Male,57,Premium,2020-08-14
2329,Ryan White,alexanderberg@example.com,France,Male,56,Regular,2021-11-14
2330,Ricardo Chapman,bakerpaul@example.com,Italy,Other,58,Premium,2020-10-30
2331,Dr. Marie Silva MD,shelleyvelasquez@example.com,France,Other,25,Regular,2020-06-21
2332,Cindy Pacheco,oknight@example.net,France,Other,26,Premium,2021-08-06
2333,Tyler Becker,johnsondebbie@example.net,Sweden,Other,59,Regular,2022-03-13
2334,Joseph Kelly Jr.,millerjessica@example.com,Spain,Male,62,Regular,2020-10-07
2335,Kristin Flores,michaelmontes@example.com,Spain,Female,36,Premium,2020-08-22
2336,Taylor Salinas,joseph70@example.org,Belgium,Other,22,Regular,2020-12-30
